Participant_ID,File_Name,Session,List,Type_Trial,Trial_Nbr,Target,RT,Response_Trial,Comment,Date_Correction,Assessor_Name,Processed
63207,63207_session1_lista_naming_trial064_bike.wav,1,a,naming,64,bike,1202,correct,NA,Dec 16 2022 10:59:16,Agnieszka,1
63207,63207_session1_lista_naming_trial065_boxer.wav,1,a,naming,65,boxer,950,correct,NA,Dec 16 2022 10:59:23,Agnieszka,1
63207,63207_session1_lista_naming_trial066_map.wav,1,a,naming,66,map,852,correct,NA,Dec 16 2022 10:59:33,Agnieszka,1
63207,63207_session1_lista_naming_trial067_heel.wav,1,a,naming,67,heel,966,correct,NA,Dec 16 2022 10:59:47,Agnieszka,1
63207,63207_session1_lista_naming_trial068_carrot.wav,1,a,naming,68,carrot,804,correct,NA,Dec 16 2022 11:00:00,Agnieszka,1
63207,63207_session1_lista_naming_trial069_pipe.wav,1,a,naming,69,pipe,-1,no_resp,NA,Dec 16 2022 11:00:08,Agnieszka,1
63207,63207_session1_lista_naming_trial070_pear.wav,1,a,naming,70,pear,931,correct,NA,Dec 16 2022 11:00:18,Agnieszka,1
63207,63207_session1_lista_naming_trial071_doughnut.wav,1,a,naming,71,doughnut,-1,disfluency,'uh doughnut',Dec 16 2022 11:00:36,Agnieszka,1
63207,63207_session1_lista_naming_trial072_wing.wav,1,a,naming,72,wing,924,correct,NA,Dec 16 2022 11:00:51,Agnieszka,1
63207,63207_session1_lista_naming_trial073_circle.wav,1,a,naming,73,circle,1129,correct,NA,Dec 16 2022 11:00:59,Agnieszka,1
63207,63207_session1_lista_naming_trial074_bear.wav,1,a,naming,74,bear,1090,correct,NA,Dec 16 2022 11:01:07,Agnieszka,1
63207,63207_session1_lista_naming_trial075_candle.wav,1,a,naming,75,candle,1272,correct,NA,Dec 16 2022 11:01:14,Agnieszka,1
63207,63207_session1_lista_naming_trial076_ruler.wav,1,a,naming,76,ruler,1304,correct,NA,Dec 16 2022 11:01:25,Agnieszka,1
63207,63207_session1_lista_naming_trial077_drum.wav,1,a,naming,77,drum,913,correct,NA,Dec 16 2022 11:01:31,Agnieszka,1
63207,63207_session1_lista_naming_trial078_curtain.wav,1,a,naming,78,curtain,1339,correct,NA,Dec 16 2022 11:01:38,Agnieszka,1
63207,63207_session1_lista_naming_trial079_sword.wav,1,a,naming,79,sword,1508,correct,NA,Dec 16 2022 11:01:44,Agnieszka,1
63207,63207_session1_lista_naming_trial080_shoe.wav,1,a,naming,80,shoe,1033,correct,NA,Dec 16 2022 11:01:53,Agnieszka,1
63207,63207_session1_lista_naming_trial081_lung.wav,1,a,naming,81,lung,1151,correct,NA,Dec 16 2022 11:02:03,Agnieszka,1
63207,63207_session1_lista_naming_trial082_tractor.wav,1,a,naming,82,tractor,960,correct,NA,Dec 16 2022 11:02:13,Agnieszka,1
63207,63207_session1_lista_naming_trial083_hippo.wav,1,a,naming,83,hippo,-1,disfluency,NA,Dec 16 2022 11:02:20,Agnieszka,1
63207,63207_session1_lista_naming_trial084_wheelbarrow.wav,1,a,naming,84,wheelbarrow,-1,wrong_word,NA,Dec 16 2022 11:02:31,Agnieszka,1
63207,63207_session1_lista_naming_trial085_tongue.wav,1,a,naming,85,tongue,903,correct,NA,Dec 16 2022 11:02:40,Agnieszka,1
63207,63207_session1_lista_naming_trial086_bench.wav,1,a,naming,86,bench,1014,correct,NA,Dec 16 2022 11:02:47,Agnieszka,1
63207,63207_session1_lista_naming_trial087_tattoo.wav,1,a,naming,87,tattoo,1654,correct,NA,Dec 16 2022 11:02:54,Agnieszka,1
63207,63207_session1_lista_naming_trial088_bus.wav,1,a,naming,88,bus,1543,correct,NA,Dec 16 2022 11:03:01,Agnieszka,1
63207,63207_session1_lista_naming_trial089_island.wav,1,a,naming,89,island,1052,correct,NA,Dec 16 2022 11:03:09,Agnieszka,1
63207,63207_session1_lista_naming_trial090_pocket.wav,1,a,naming,90,pocket,1399,correct,NA,Dec 16 2022 11:03:21,Agnieszka,1
63207,63207_session1_lista_naming_trial091_glove.wav,1,a,naming,91,glove,918,correct,NA,Dec 16 2022 11:03:52,Agnieszka,1
63207,63207_session1_lista_naming_trial092_fork.wav,1,a,naming,92,fork,-1,wrong_word,NA,Dec 16 2022 11:04:00,Agnieszka,1
63207,63207_session1_lista_naming_trial093_flipper.wav,1,a,naming,93,flipper,1985,correct,NA,Dec 16 2022 11:04:13,Agnieszka,1
63207,63207_session1_lista_naming_trial094_tap.wav,1,a,naming,94,tap,1202,correct,NA,Dec 16 2022 11:04:23,Agnieszka,1
63207,63207_session1_lista_naming_trial095_avocado.wav,1,a,naming,95,avocado,1043,correct,NA,Dec 16 2022 11:04:30,Agnieszka,1
63207,63207_session1_lista_naming_trial096_wave.wav,1,a,naming,96,wave,1457,correct,NA,Dec 16 2022 11:04:39,Agnieszka,1
63207,63207_session1_lista_naming_trial097_pepper.wav,1,a,naming,97,pepper,1396,correct,NA,Dec 16 2022 11:04:47,Agnieszka,1
63207,63207_session1_lista_naming_trial098_suitcase.wav,1,a,naming,98,suitcase,-1,wrong_word,NA,Dec 16 2022 11:04:57,Agnieszka,1
