Participant_ID,File_Name,Session,List,Type_Trial,Trial_Nbr,Target,RT,Response_Trial,Comment,Date_Correction,Assessor_Name,Processed
5a302,5a302_session1_lista_naming_trial104_whale.wav,1,a,naming,104,whale,1641,correct,but starts with end of previous word,Dec  7 2022 18:01:50,Agnieszka,1
5a302,5a302_session1_lista_naming_trial105_sun.wav,1,a,naming,105,sun,1093,correct,NA,Dec  7 2022 18:02:14,Agnieszka,1
5a302,5a302_session1_lista_naming_trial106_thumb.wav,1,a,naming,106,thumb,1010,correct,NA,Dec  7 2022 18:03:06,Agnieszka,1
5a302,5a302_session1_lista_naming_trial107_fox.wav,1,a,naming,107,fox,1284,correct,NA,Dec  7 2022 18:03:23,Agnieszka,1
5a302,5a302_session1_lista_naming_trial108_flower.wav,1,a,naming,108,flower,929,correct,NA,Dec  7 2022 18:03:57,Agnieszka,1
5a302,5a302_session1_lista_naming_trial109_bench.wav,1,a,naming,109,bench,810,correct,NA,Dec  7 2022 18:04:26,Agnieszka,1
5a302,5a302_session1_lista_naming_trial110_rose.wav,1,a,naming,110,rose,887,correct,NA,Dec  7 2022 18:05:02,Agnieszka,1
5a302,5a302_session1_lista_naming_trial111_tattoo.wav,1,a,naming,111,tattoo,2011,correct,NA,Dec  7 2022 18:05:18,Agnieszka,1
5a302,5a302_session1_lista_naming_trial112_crab.wav,1,a,naming,112,crab,912,correct,NA,Dec  7 2022 18:05:28,Agnieszka,1
5a302,5a302_session1_lista_naming_trial113_onion.wav,1,a,naming,113,onion,1522,correct,NA,Dec  7 2022 18:05:39,Agnieszka,1
5a302,5a302_session1_lista_naming_trial114_lamp.wav,1,a,naming,114,lamp,1026,correct,NA,Dec  7 2022 18:05:56,Agnieszka,1
5a302,5a302_session1_lista_naming_trial115_plumber.wav,1,a,naming,115,plumber,1145,correct,NA,Dec  7 2022 18:06:11,Agnieszka,1
5a302,5a302_session1_lista_naming_trial116_goat.wav,1,a,naming,116,goat,1143,correct,NA,Dec  7 2022 18:06:24,Agnieszka,1
5a302,5a302_session1_lista_naming_trial117_bib.wav,1,a,naming,117,bib,1039,correct,NA,Dec  7 2022 18:06:43,Agnieszka,1
5a302,5a302_session1_lista_naming_trial118_rhino.wav,1,a,naming,118,rhino,1051,correct,NA,Dec  7 2022 18:06:59,Agnieszka,1
5a302,5a302_session1_lista_naming_trial119_bus.wav,1,a,naming,119,bus,1106,correct,NA,Dec  7 2022 18:07:13,Agnieszka,1
5a302,5a302_session1_lista_naming_trial120_apple.wav,1,a,naming,120,apple,1170,correct,NA,Dec  7 2022 18:07:23,Agnieszka,1
5a302,5a302_session1_lista_naming_trial121_coat.wav,1,a,naming,121,coat,863,correct,NA,Dec  7 2022 18:07:47,Agnieszka,1
5a302,5a302_session1_lista_naming_trial122_tractor.wav,1,a,naming,122,tractor,887,correct,NA,Dec  7 2022 18:08:16,Agnieszka,1
5a302,5a302_session1_lista_naming_trial123_drum.wav,1,a,naming,123,drum,1144,correct,NA,Dec  7 2022 18:09:27,Agnieszka,1
5a302,5a302_session1_lista_naming_trial124_shield.wav,1,a,naming,124,shield,824,correct,NA,Dec  7 2022 18:09:54,Agnieszka,1
5a302,5a302_session1_lista_naming_trial125_tree.wav,1,a,naming,125,tree,824,correct,NA,Dec  7 2022 18:10:03,Agnieszka,1
5a302,5a302_session1_lista_naming_trial126_suitcase.wav,1,a,naming,126,suitcase,816,correct,NA,Dec  7 2022 18:10:24,Agnieszka,1
5a302,5a302_session1_lista_naming_trial127_dice.wav,1,a,naming,127,dice,850,correct,NA,Dec  7 2022 18:10:37,Agnieszka,1
5a302,5a302_session1_lista_naming_trial128_ghost.wav,1,a,naming,128,ghost,1173,correct,NA,Dec  7 2022 18:10:48,Agnieszka,1
5a302,5a302_session1_lista_naming_trial129_queen.wav,1,a,naming,129,queen,1139,correct,NA,Dec  7 2022 18:10:59,Agnieszka,1
5a302,5a302_session1_lista_naming_trial130_jellyfish.wav,1,a,naming,130,jellyfish,948,correct,NA,Dec  7 2022 18:11:09,Agnieszka,1
5a302,5a302_session1_lista_naming_trial131_ruler.wav,1,a,naming,131,ruler,819,correct,NA,Dec  7 2022 18:11:18,Agnieszka,1
5a302,5a302_session1_lista_naming_trial132_net.wav,1,a,naming,132,net,814,correct,NA,Dec  7 2022 18:11:35,Agnieszka,1
5a302,5a302_session1_lista_naming_trial133_bike.wav,1,a,naming,133,bike,-1,wrong_word,'bicycle',Dec  7 2022 18:11:51,Agnieszka,1
5a302,5a302_session1_lista_naming_trial134_bear.wav,1,a,naming,134,bear,1353,correct,NA,Dec  7 2022 18:12:10,Agnieszka,1
5a302,5a302_session1_lista_naming_trial135_bracelet.wav,1,a,naming,135,bracelet,1604,correct,NA,Dec  7 2022 18:12:25,Agnieszka,1
5a302,5a302_session1_lista_naming_trial136_robot.wav,1,a,naming,136,robot,1496,correct,NA,Dec  7 2022 18:12:38,Agnieszka,1
5a302,5a302_session1_lista_naming_trial137_cherry.wav,1,a,naming,137,cherry,1119,correct,NA,Dec  7 2022 18:12:48,Agnieszka,1
5a302,5a302_session1_lista_naming_trial138_peg.wav,1,a,naming,138,peg,1491,correct,NA,Dec  7 2022 18:13:02,Agnieszka,1
5a302,5a302_session1_lista_naming_trial139_pencil.wav,1,a,naming,139,pencil,1369,correct,NA,Dec  7 2022 18:13:21,Agnieszka,1
5a302,5a302_session1_lista_naming_trial140_wing.wav,1,a,naming,140,wing,1334,correct,NA,Dec  7 2022 18:13:48,Agnieszka,1
5a302,5a302_session1_lista_naming_trial141_orange.wav,1,a,naming,141,orange,1970,correct,NA,Dec  7 2022 18:14:04,Agnieszka,1
5a302,5a302_session1_lista_naming_trial142_doughnut.wav,1,a,naming,142,doughnut,1332,correct,NA,Dec  7 2022 18:14:17,Agnieszka,1
5a302,5a302_session1_lista_naming_trial143_wall.wav,1,a,naming,143,wall,1807,correct,NA,Dec  7 2022 18:14:33,Agnieszka,1
5a302,5a302_session1_lista_naming_trial144_bell.wav,1,a,naming,144,bell,1279,correct,NA,Dec  7 2022 18:14:56,Agnieszka,1
5a302,5a302_session1_lista_naming_trial145_caterpillar.wav,1,a,naming,145,caterpillar,1636,correct,NA,Dec  7 2022 18:15:22,Agnieszka,1
5a302,5a302_session1_lista_naming_trial146_judge.wav,1,a,naming,146,judge,-1,wrong_word,'lawyer' then 'judge',Dec  7 2022 18:15:41,Agnieszka,1
5a302,5a302_session1_lista_naming_trial147_curtain.wav,1,a,naming,147,curtain,938,correct,NA,Dec  7 2022 18:15:55,Agnieszka,1
5a302,5a302_session1_lista_naming_trial148_lawnmower.wav,1,a,naming,148,lawnmower,-1,wrong_word,NA,Dec  7 2022 18:16:08,Agnieszka,1
5a302,5a302_session1_lista_naming_trial149_pear.wav,1,a,naming,149,pear,1015,correct,"starts with 'dunno', probably about previous trial",Dec  7 2022 18:16:57,Agnieszka,1
5a302,5a302_session1_lista_naming_trial150_shoe.wav,1,a,naming,150,shoe,855,wrong_word,'shoes' then 'shoe',Dec  7 2022 18:17:15,Agnieszka,1
